Date,Open,Close,High,Low,Vol.,Change %
882,"Nov 29, 2020","18,185.5","17,729.7","18,336.3","17,530.4",79.12K,2.57%
883,"Nov 28, 2020","17,730.7","17,142.6","17,874.4","16,874.4",95.20K,3.52%
884,"Nov 27, 2020","17,127.1","17,160.9","17,450.3","16,481.6",138.80K,-0.20%
885,"Nov 26, 2020","17,162.0","18,721.9","18,894.9","16,235.2",312.07K,-8.34%
886,"Nov 25, 2020","18,723.0","19,151.5","19,486.7","18,527.7",146.12K,-2.24%
887,"Nov 24, 2020","19,152.6","18,394.6","19,416.6","18,074.8",180.79K,4.21%
888,"Nov 23, 2020","18,379.6","18,428.1","18,756.8","18,016.0",127.35K,-0.18%
889,"Nov 22, 2020","18,412.9","18,689.3","18,751.5","17,644.6",121.76K,-1.47%
890,"Nov 21, 2020","18,687.2","18,673.8","18,966.0","18,397.5",108.91K,0.06%
891,"Nov 20, 2020","18,675.2","17,805.5","18,811.0","17,758.4",134.42K,4.90%
892,"Nov 19, 2020","17,803.5","17,775.1","18,166.0","17,380.1",135.94K,0.16%
893,"Nov 18, 2020","17,774.6","17,662.3","18,466.1","17,258.9",233.43K,0.64%
894,"Nov 17, 2020","17,662.3","16,715.8","17,845.4","16,562.0",175.87K,5.66%
895,"Nov 16, 2020","16,715.8","15,954.1","16,880.7","15,870.7",118.09K,4.78%
896,"Nov 15, 2020","15,953.0","16,074.7","16,158.1","15,782.3",58.43K,-0.73%
897,"Nov 14, 2020","16,071.0","16,323.1","16,328.2","15,717.7",83.64K,-1.55%
898,"Nov 13, 2020","16,324.2","16,293.0","16,474.1","15,973.4",113.75K,0.18%
899,"Nov 12, 2020","16,294.7","15,695.8","16,342.7","15,483.5",165.54K,3.82%
900,"Nov 11, 2020","15,695.8","15,303.1","15,953.9","15,281.0",119.07K,2.56%
901,"Nov 10, 2020","15,303.6","15,328.0","15,465.3","15,096.5",93.36K,-0.15%
902,"Nov 09, 2020","15,327.2","15,483.3","15,819.6","14,816.9",165.04K,-1.01%
903,"Nov 08, 2020","15,483.7","14,826.6","15,648.3","14,720.7",94.99K,4.42%
904,"Nov 07, 2020","14,828.4","15,578.2","15,754.4","14,385.1",160.73K,-4.81%
905,"Nov 06, 2020","15,577.9","15,593.9","15,955.2","15,223.5",186.13K,-0.06%
906,"Nov 05, 2020","15,587.1","14,145.6","15,739.9","14,099.7",227.49K,10.19%
907,"Nov 04, 2020","14,145.6","14,023.0","14,238.8","13,544.4",140.80K,0.90%
908,"Nov 03, 2020","14,019.9","13,560.5","14,054.0","13,294.6",108.17K,3.38%
909,"Nov 02, 2020","13,561.4","13,759.7","13,828.4","13,214.2",97.76K,-1.44%
910,"Nov 01, 2020","13,759.4","13,795.5","13,889.5","13,628.7",51.71K,-0.27%
911,"Oct 31, 2020","13,797.3","13,560.2","14,065.4","13,441.7",102.75K,1.75%
912,"Oct 30, 2020","13,559.9","13,457.0","13,667.9","13,134.5",108.77K,0.76%
913,"Oct 29, 2020","13,457.2","13,278.3","13,640.0","12,982.9",111.23K,1.34%
914,"Oct 28, 2020","13,278.9","13,658.3","13,851.7","12,907.6",144.18K,-2.77%
915,"Oct 27, 2020","13,657.8","13,061.5","13,782.3","13,050.3",128.64K,4.56%
916,"Oct 26, 2020","13,061.6","13,033.0","13,229.7","12,792.4",89.47K,0.23%
917,"Oct 25, 2020","13,032.2","13,117.0","13,345.3","12,900.4",59.73K,-0.65%
918,"Oct 24, 2020","13,117.2","12,933.6","13,161.5","12,876.4",51.20K,1.42%
919,"Oct 23, 2020","12,934.1","12,972.7","13,025.5","12,738.9",73.94K,-0.31%
920,"Oct 22, 2020","12,974.6","12,805.5","13,183.9","12,698.2",113.31K,1.30%
921,"Oct 21, 2020","12,808.7","11,913.6","13,213.5","11,894.6",197.72K,7.51%
922,"Oct 20, 2020","11,913.5","11,753.9","12,029.4","11,685.7",94.59K,1.36%
923,"Oct 19, 2020","11,753.4","11,507.1","11,823.3","11,413.9",73.04K,2.14%
924,"Oct 18, 2020","11,506.9","11,362.1","11,506.9","11,349.8",31.51K,1.27%
925,"Oct 17, 2020","11,362.1","11,321.8","11,402.7","11,274.4",29.86K,0.35%
926,"Oct 16, 2020","11,322.0","11,503.2","11,542.2","11,224.6",71.42K,-1.57%
927,"Oct 15, 2020","11,503.0","11,421.4","11,590.9","11,276.7",70.84K,0.72%
928,"Oct 14, 2020","11,420.4","11,424.4","11,541.0","11,293.5",59.12K,-0.03%
929,"Oct 13, 2020","11,423.8","11,533.5","11,558.0","11,315.9",64.67K,-0.95%
930,"Oct 12, 2020","11,533.9","11,370.8","11,715.9","11,227.4",84.02K,1.43%
931,"Oct 11, 2020","11,371.0","11,295.6","11,439.4","11,277.6",41.06K,0.64%
932,"Oct 10, 2020","11,298.4","11,053.5","11,475.0","11,053.1",65.81K,2.21%
933,"Oct 09, 2020","11,054.2","10,923.5","11,103.0","10,836.9",70.95K,1.19%
934,"Oct 08, 2020","10,924.1","10,670.7","10,948.6","10,549.6",79.78K,2.37%
935,"Oct 07, 2020","10,670.9","10,601.0","10,680.1","10,553.3",49.27K,0.64%
936,"Oct 06, 2020","10,602.6","10,790.2","10,800.3","10,530.8",69.07K,-1.73%
937,"Oct 05, 2020","10,789.5","10,672.5","10,789.6","10,623.4",48.86K,1.09%
938,"Oct 04, 2020","10,672.9","10,544.4","10,693.3","10,520.8",31.40K,1.22%
939,"Oct 03, 2020","10,544.2","10,572.2","10,597.8","10,501.2",29.10K,-0.27%
940,"Oct 02, 2020","10,572.3","10,619.6","10,662.9","10,387.6",77.94K,-0.45%
941,"Oct 01, 2020","10,620.5","10,776.6","10,913.7","10,462.7",95.33K,-1.44%
942,"Sep 30, 2020","10,776.1","10,843.4","10,847.7","10,667.6",55.55K,-0.60%
943,"Sep 29, 2020","10,840.9","10,694.3","10,858.4","10,642.4",59.64K,1.38%
944,"Sep 28, 2020","10,693.2","10,776.4","10,946.6","10,685.2",72.29K,-0.77%
945,"Sep 27, 2020","10,776.2","10,727.9","10,799.2","10,602.7",40.92K,0.45%
946,"Sep 26, 2020","10,727.9","10,688.9","10,793.3","10,650.2",37.85K,0.37%
947,"Sep 25, 2020","10,688.8","10,739.9","10,756.0","10,558.9",71.43K,-0.47%
948,"Sep 24, 2020","10,739.4","10,238.1","10,787.8","10,201.0",82.95K,4.90%
949,"Sep 23, 2020","10,237.3","10,531.5","10,535.4","10,146.6",74.95K,-2.79%
950,"Sep 22, 2020","10,531.5","10,419.4","10,570.7","10,361.7",63.52K,1.10%
951,"Sep 21, 2020","10,416.8","10,919.9","10,987.2","10,328.5",109.85K,-4.62%
952,"Sep 20, 2020","10,921.5","11,081.6","11,081.6","10,772.7",53.39K,-1.45%
953,"Sep 19, 2020","11,081.8","10,933.0","11,177.1","10,890.7",51.63K,1.36%
954,"Sep 18, 2020","10,933.0","10,941.3","11,029.7","10,818.7",63.48K,-0.08%
955,"Sep 17, 2020","10,941.3","10,950.1","11,039.3","10,755.2",77.22K,-0.07%
956,"Sep 16, 2020","10,949.5","10,785.2","11,093.3","10,669.2",94.94K,1.52%
957,"Sep 15, 2020","10,785.3","10,675.2","10,931.8","10,627.8",91.70K,1.03%
958,"Sep 14, 2020","10,675.3","10,332.7","10,744.3","10,264.5",96.64K,3.38%
959,"Sep 13, 2020","10,326.0","10,441.7","10,579.6","10,219.4",66.12K,-1.11%
960,"Sep 12, 2020","10,441.9","10,390.2","10,476.8","10,275.9",48.49K,0.50%
961,"Sep 11, 2020","10,390.2","10,339.8","10,398.8","10,212.6",62.28K,0.49%
962,"Sep 10, 2020","10,339.7","10,224.3","10,480.3","10,219.2",88.01K,1.13%
963,"Sep 09, 2020","10,224.6","10,126.8","10,343.3","9,984.6",71.37K,0.97%
964,"Sep 08, 2020","10,126.6","10,376.9","10,434.4","9,877.1",113.90K,-2.41%
965,"Sep 07, 2020","10,376.9","10,296.4","10,400.9","9,887.0",12.40M,0.78%
966,"Sep 06, 2020","10,296.4","10,092.2","10,337.7","10,004.7",12.12M,2.02%
967,"Sep 05, 2020","10,092.2","10,472.3","10,558.7","9,897.8",14.72M,-3.63%
968,"Sep 04, 2020","10,472.5","10,168.7","10,614.2","9,960.3",12.50M,2.99%
969,"Sep 03, 2020","10,168.8","11,413.2","11,442.7","10,009.5",9.65M,-10.90%
970,"Sep 02, 2020","11,413.3","11,914.4","11,947.5","11,244.9",20.26M,-4.21%
971,"Sep 01, 2020","11,914.9","11,644.2","12,045.9","11,544.6",580.69K,2.32%
972,"Aug 31, 2020","11,644.2","11,701.1","11,760.2","11,563.8",496.14K,-0.49%
973,"Aug 30, 2020","11,702.0","11,468.1","11,704.2","11,462.6",409.36K,2.04%
974,"Aug 29, 2020","11,468.1","11,527.8","11,576.8","11,433.5",389.85K,-0.51%
975,"Aug 28, 2020","11,527.4","11,327.5","11,539.0","11,281.9",464.94K,1.77%
976,"Aug 27, 2020","11,327.4","11,462.3","11,580.3","11,135.3",560.59K,-1.18%
977,"Aug 26, 2020","11,462.3","11,324.9","11,533.6","11,254.6",513.06K,1.21%
978,"Aug 25, 2020","11,324.8","11,752.9","11,766.9","11,131.0",594.07K,-3.65%
979,"Aug 24, 2020","11,753.5","11,641.6","11,824.6","11,587.1",429.13K,0.96%
980,"Aug 23, 2020","11,641.6","11,661.1","11,705.4","11,520.8",377.33K,-0.17%
981,"Aug 22, 2020","11,661.3","11,529.2","11,677.0","11,382.1",433.98K,1.15%
982,"Aug 21, 2020","11,529.2","11,856.9","11,877.4","11,495.6",506.38K,-2.76%
983,"Aug 20, 2020","11,856.9","11,751.0","11,881.0","11,672.7",430.93K,0.91%
984,"Aug 19, 2020","11,750.2","11,944.4","12,013.2","11,602.6",550.26K,-1.65%
985,"Aug 18, 2020","11,947.6","12,283.0","12,381.4","11,842.0",606.79K,-2.73%
986,"Aug 17, 2020","12,282.6","11,898.8","12,444.1","11,764.0",628.41K,3.22%
987,"Aug 16, 2020","11,899.0","11,845.5","11,922.5","11,688.9",410.81K,0.45%
988,"Aug 15, 2020","11,845.3","11,751.1","11,964.0","11,711.5",499.10K,0.80%
989,"Aug 14, 2020","11,750.8","11,771.1","11,835.5","11,651.5",435.44K,-0.17%
990,"Aug 13, 2020","11,770.9","11,557.2","11,772.9","11,298.4",545.67K,1.85%
991,"Aug 12, 2020","11,557.2","11,390.4","11,605.4","11,190.6",549.59K,1.46%
992,"Aug 11, 2020","11,390.4","11,889.2","11,931.8","11,146.7",615.90K,-4.19%
993,"Aug 10, 2020","11,889.2","11,681.1","12,041.1","11,546.9",564.11K,1.78%
994,"Aug 09, 2020","11,681.2","11,764.4","11,792.8","11,527.5",303.00K,-0.71%
995,"Aug 08, 2020","11,764.3","11,591.6","11,805.5","11,533.5",317.06K,1.49%
996,"Aug 07, 2020","11,592.0","11,757.1","11,901.8","11,352.4",517.00K,-1.40%
997,"Aug 06, 2020","11,757.1","11,735.0","11,898.4","11,563.0",554.85K,0.19%
998,"Aug 05, 2020","11,735.1","11,184.8","11,771.5","11,114.5",570.83K,4.92%
999,"Aug 04, 2020","11,184.7","11,223.8","11,407.8","11,043.0",485.79K,-0.35%
1000,"Aug 03, 2020","11,224.4","11,066.9","11,461.1","10,981.6",470.24K,1.42%
1001,"Aug 02, 2020","11,066.8","11,802.6","12,061.1","10,730.7",647.95K,-6.24%
1002,"Aug 01, 2020","11,803.1","11,333.2","11,847.7","11,226.1",611.47K,4.14%
1003,"Jul 31, 2020","11,333.4","11,096.5","11,434.8","10,964.6",530.95K,2.14%
1004,"Jul 30, 2020","11,096.2","11,105.8","11,164.4","10,861.6",501.14K,-0.09%
1005,"Jul 29, 2020","11,105.9","10,908.4","11,336.5","10,771.8",576.83K,1.81%
1006,"Jul 28, 2020","10,908.5","10,961.1","11,046.1","10,873.6",658.37K,-1.04%
1007,"Jul 27, 2020","11,022.8","9,932.7","11,367.0","9,894.6",908.99K,10.98%
1008,"Jul 26, 2020","9,932.5","9,690.0","10,086.6","9,645.9",415.07K,2.35%
1009,"Jul 25, 2020","9,704.1","9,546.7","9,729.3","9,536.2",306.29K,1.65%
1010,"Jul 24, 2020","9,546.4","9,599.2","9,626.2","9,480.5",359.16K,-0.55%
1011,"Jul 23, 2020","9,599.6","9,513.6","9,646.5","9,451.1",425.66K,0.90%
1012,"Jul 22, 2020","9,513.7","9,387.4","9,523.1","9,296.0",386.00K,1.35%
1013,"Jul 21, 2020","9,387.3","9,162.3","9,426.9","9,155.1",458.99K,2.46%
1014,"Jul 20, 2020","9,162.4","9,208.1","9,218.4","9,139.9",312.98K,-0.50%
1015,"Jul 19, 2020","9,208.0","9,170.1","9,224.8","9,106.4",265.25K,0.41%
1016,"Jul 18, 2020","9,170.2","9,155.8","9,198.8","9,126.7",276.40K,0.16%
1017,"Jul 17, 2020","9,155.8","9,135.4","9,181.9","9,091.5",310.92K,0.22%
1018,"Jul 16, 2020","9,135.3","9,198.7","9,224.2","9,052.0",429.04K,-0.69%
1019,"Jul 15, 2020","9,198.7","9,253.6","9,270.2","9,168.7",429.84K,-0.59%
1020,"Jul 14, 2020","9,253.4","9,243.1","9,274.8","9,135.7",453.83K,0.11%
1021,"Jul 13, 2020","9,243.6","9,300.5","9,329.6","9,207.6",456.87K,-0.62%
1022,"Jul 12, 2020","9,300.8","9,234.2","9,337.8","9,170.4",366.88K,0.73%
1023,"Jul 11, 2020","9,233.3","9,285.8","9,295.5","9,184.2",353.92K,-0.56%
1024,"Jul 10, 2020","9,285.1","9,239.0","9,309.8","9,131.9",418.47K,0.53%
1025,"Jul 09, 2020","9,235.7","9,430.1","9,434.5","9,176.0",444.27K,-2.06%
1026,"Jul 08, 2020","9,429.9","9,256.3","9,458.3","9,233.1",509.94K,1.88%
1027,"Jul 07, 2020","9,256.0","9,338.8","9,371.2","9,209.3",420.55K,-0.89%
1028,"Jul 06, 2020","9,339.0","9,080.4","9,363.0","9,063.2",510.27K,2.84%
1029,"Jul 05, 2020","9,081.0","9,134.3","9,149.6","8,932.1",314.10K,-0.58%
1030,"Jul 04, 2020","9,134.4","9,067.1","9,182.3","9,049.6",261.25K,0.74%
1031,"Jul 03, 2020","9,067.1","9,085.0","9,120.4","9,050.9",333.88K,-0.20%
1032,"Jul 02, 2020","9,085.1","9,229.9","9,259.7","8,962.1",483.10K,-1.57%
1033,"Jul 01, 2020","9,229.9","9,135.9","9,289.0","9,101.1",366.78K,1.03%
1034,"Jun 30, 2020","9,135.4","9,186.0","9,199.8","9,075.3",381.73K,-0.54%
1035,"Jun 29, 2020","9,185.4","9,122.8","9,229.1","9,033.6",401.12K,0.67%
1036,"Jun 28, 2020","9,124.0","9,008.4","9,185.5","8,950.2",329.01K,1.28%
1037,"Jun 27, 2020","9,008.3","9,160.5","9,190.5","8,865.3",441.93K,-1.66%
1038,"Jun 26, 2020","9,160.0","9,247.5","9,296.5","9,060.1",489.84K,-0.95%
1039,"Jun 25, 2020","9,247.5","9,300.8","9,327.3","9,022.6",524.45K,-0.59%
1040,"Jun 24, 2020","9,302.0","9,624.6","9,667.4","9,223.0",515.78K,-3.35%
1041,"Jun 23, 2020","9,624.6","9,683.9","9,715.6","9,581.8",375.49K,-0.61%
1042,"Jun 22, 2020","9,683.7","9,296.5","9,751.9","9,285.8",523.32K,4.17%
1043,"Jun 21, 2020","9,296.4","9,358.8","9,411.2","9,288.5",335.99K,-0.67%
1044,"Jun 20, 2020","9,358.8","9,314.0","9,394.5","9,199.8",383.44K,0.48%
1045,"Jun 19, 2020","9,314.0","9,390.3","9,424.0","9,249.6",478.49K,-0.79%
1046,"Jun 18, 2020","9,388.1","9,464.6","9,480.4","9,289.3",391.67K,-0.81%
1047,"Jun 17, 2020","9,464.6","9,523.6","9,543.6","9,258.2",446.45K,-0.62%
1048,"Jun 16, 2020","9,523.5","9,425.6","9,577.1","9,379.3",545.47K,1.04%
1049,"Jun 15, 2020","9,425.4","9,345.5","9,489.7","8,925.6",750.90K,0.86%
1050,"Jun 14, 2020","9,345.3","9,470.7","9,474.7","9,264.4",311.27K,-1.33%
1051,"Jun 13, 2020","9,471.3","9,466.5","9,484.9","9,369.9",364.97K,0.05%
1052,"Jun 12, 2020","9,466.6","9,283.7","9,547.5","9,249.4",529.28K,1.97%
1053,"Jun 11, 2020","9,283.2","9,878.9","9,945.2","9,139.1",919.30K,-6.03%
1054,"Jun 10, 2020","9,878.8","9,768.8","9,970.9","9,710.7",533.55K,1.13%
1055,"Jun 09, 2020","9,768.8","9,777.7","9,857.2","9,616.6",479.55K,-0.09%
1056,"Jun 08, 2020","9,777.9","9,743.4","9,788.2","9,662.3",431.04K,0.36%
1057,"Jun 07, 2020","9,742.6","9,669.6","9,791.8","9,417.4",549.20K,0.76%
1058,"Jun 06, 2020","9,669.6","9,630.8","9,733.1","9,549.5",370.85K,0.40%
1059,"Jun 05, 2020","9,631.2","9,794.0","9,846.1","9,628.7",527.05K,-1.67%
1060,"Jun 04, 2020","9,794.4","9,667.2","9,864.4","9,490.9",593.66K,1.32%
1061,"Jun 03, 2020","9,667.2","9,527.0","9,667.2","9,421.7",558.12K,1.47%
1062,"Jun 02, 2020","9,527.6","10,190.7","10,207.3","9,347.3",1.06M,-6.49%
1063,"Jun 01, 2020","10,189.3","9,454.5","10,301.8","9,429.7",796.68K,7.77%
1064,"May 31, 2020","9,454.8","9,692.9","9,695.6","9,406.2",645.27K,-2.45%
1065,"May 30, 2020","9,692.5","9,424.8","9,729.9","9,352.7",720.62K,2.84%
1066,"May 29, 2020","9,424.8","9,573.4","9,596.5","9,358.1",814.33K,-1.54%
1067,"May 28, 2020","9,572.2","9,199.8","9,610.8","9,119.2",948.86K,4.06%
1068,"May 27, 2020","9,199.1","8,842.3","9,210.9","8,818.6",810.89K,4.03%
1069,"May 26, 2020","8,842.5","8,897.7","8,994.6","8,713.9",784.92K,-0.63%
1070,"May 25, 2020","8,898.2","8,728.0","8,959.5","8,666.1",941.89K,1.95%
1071,"May 24, 2020","8,728.2","9,177.9","9,292.0","8,724.1",1.11M,-4.89%
1072,"May 23, 2020","9,177.0","9,169.8","9,303.2","9,098.9",812.56K,0.08%
1073,"May 22, 2020","9,169.7","9,058.2","9,253.5","8,952.1",914.59K,1.22%
1074,"May 21, 2020","9,059.0","9,511.6","9,567.1","8,833.6",1.41M,-4.76%
1075,"May 20, 2020","9,512.3","9,773.0","9,829.3","9,368.4",1.15M,-2.67%
1076,"May 19, 2020","9,773.3","9,730.8","9,883.9","9,498.7",1.16M,0.44%
1077,"May 18, 2020","9,730.7","9,678.4","9,930.2","9,524.4",1.18M,0.55%
1078,"May 17, 2020","9,677.7","9,376.6","9,866.0","9,327.8",1.18M,3.18%
1079,"May 16, 2020","9,379.5","9,318.1","9,579.0","9,233.0",1.10M,0.66%
1080,"May 15, 2020","9,318.0","9,778.6","9,819.6","9,223.2",1.56M,-4.71%
1081,"May 14, 2020","9,778.4","9,298.7","9,887.5","9,265.8",1.77M,5.16%
1082,"May 13, 2020","9,298.7","8,813.9","9,384.6","8,799.1",1.50M,5.50%
1083,"May 12, 2020","8,813.8","8,569.8","8,964.5","8,542.8",1.35M,2.73%
1084,"May 11, 2020","8,579.8","8,737.6","9,129.6","8,235.6",2.29M,-1.82%
1085,"May 10, 2020","8,738.8","9,553.9","9,569.4","8,259.3",2.47M,-8.54%
1086,"May 09, 2020","9,554.6","9,806.0","9,910.5","9,533.6",1.49M,-2.57%
1087,"May 08, 2020","9,806.2","9,980.1","10,018.2","9,731.4",1.42M,-1.74%
1088,"May 07, 2020","9,979.8","9,152.7","10,033.0","9,064.8",1.91M,9.05%
1089,"May 06, 2020","9,151.4","9,000.6","9,373.7","8,923.6",1.62M,1.67%
1090,"May 05, 2020","9,001.0","8,874.2","9,078.7","8,800.4",1.05M,1.42%
1091,"May 04, 2020","8,874.7","8,885.5","8,945.5","8,553.2",1.12M,-0.12%
1092,"May 03, 2020","8,885.5","8,966.2","9,169.9","8,742.2",1.15M,-0.90%
1093,"May 02, 2020","8,966.3","8,821.6","8,986.2","8,771.3",890.34K,1.64%
1094,"May 01, 2020","8,821.6","8,628.6","9,040.3","8,621.0",1.11M,2.23%
1095,"Apr 30, 2020","8,629.0","8,770.6","9,437.5","8,425.5",2.04M,-1.62%
1096,"Apr 29, 2020","8,770.9","7,746.7","8,918.5","7,729.7",1.83M,13.22%
1097,"Apr 28, 2020","7,746.9","7,766.0","7,770.1","7,655.3",808.09K,-0.25%
1098,"Apr 27, 2020","7,766.0","7,679.4","7,768.5","7,637.7",980.50K,1.13%
1099,"Apr 26, 2020","7,678.9","7,540.4","7,679.4","7,520.5",921.59K,1.84%
1100,"Apr 25, 2020","7,540.4","7,503.9","7,684.6","7,451.0",861.93K,0.49%
1101,"Apr 24, 2020","7,503.8","7,491.3","7,583.5","7,423.5",951.95K,0.20%
1102,"Apr 23, 2020","7,488.5","7,112.8","7,655.4","7,036.5",1.34M,5.28%
1103,"Apr 22, 2020","7,112.9","6,842.5","7,137.4","6,821.8",914.18K,3.95%
1104,"Apr 21, 2020","6,842.5","6,833.4","6,919.3","6,774.3",892.57K,0.13%
1105,"Apr 20, 2020","6,833.5","7,122.9","7,207.5","6,771.2",1.26M,-4.06%
1106,"Apr 19, 2020","7,122.9","7,230.9","7,238.0","7,079.1",5.93M,-1.49%
1107,"Apr 18, 2020","7,230.8","7,035.9","7,259.4","7,031.5",796.45K,2.77%
1108,"Apr 17, 2020","7,035.8","7,085.5","7,142.8","7,005.8",810.10K,-0.70%
1109,"Apr 16, 2020","7,085.6","6,629.1","7,159.7","6,520.5",1.54M,6.89%
1110,"Apr 15, 2020","6,629.1","6,851.3","6,929.5","6,615.9",1.00M,-3.24%
1111,"Apr 14, 2020","6,850.9","6,841.8","6,970.8","6,768.6",999.53K,0.14%
1112,"Apr 13, 2020","6,841.3","6,918.1","6,920.3","6,618.5",1.25M,-1.10%
1113,"Apr 12, 2020","6,917.6","6,867.9","7,158.8","6,785.1",1.10M,0.73%
1114,"Apr 11, 2020","6,867.8","6,862.7","6,931.4","6,765.1",845.58K,0.07%
1115,"Apr 10, 2020","6,863.1","7,289.0","7,294.4","6,756.1",1.37M,-5.84%
1116,"Apr 09, 2020","7,289.0","7,361.1","7,361.1","7,140.3",963.55K,-0.98%
1117,"Apr 08, 2020","7,361.2","7,185.6","7,396.1","7,153.1",983.94K,2.45%
1118,"Apr 07, 2020","7,185.2","7,332.3","7,440.3","7,101.7",1.32M,-2.01%
1119,"Apr 06, 2020","7,332.3","6,772.8","7,335.0","6,770.1",1.53M,8.26%
1120,"Apr 05, 2020","6,772.7","6,857.5","6,889.4","6,686.0",842.33K,-1.23%
1121,"Apr 04, 2020","6,857.4","6,735.9","6,958.6","6,679.1",1.05M,1.80%
1122,"Apr 03, 2020","6,735.9","6,799.9","7,026.3","6,623.6",1.35M,-0.95%
1123,"Apr 02, 2020","6,800.5","6,638.8","7,182.7","6,567.9",1.74M,2.44%
1124,"Apr 01, 2020","6,638.5","6,412.4","6,661.3","6,157.4",1.40M,3.52%
1125,"Mar 31, 2020","6,412.5","6,391.1","6,513.1","6,346.3",1.05M,0.34%
1126,"Mar 30, 2020","6,391.0","5,890.4","6,576.5","5,872.5",1.43M,8.50%
1127,"Mar 29, 2020","5,890.4","6,233.2","6,258.8","5,889.3",916.17K,-5.51%
1128,"Mar 28, 2020","6,233.7","6,373.4","6,374.3","6,046.5",1.26M,-2.19%
1129,"Mar 27, 2020","6,373.4","6,725.5","6,813.7","6,322.3",1.16M,-5.23%
1130,"Mar 26, 2020","6,725.1","6,677.9","6,772.9","6,541.7",1.18M,0.69%
1131,"Mar 25, 2020","6,678.9","6,744.8","6,930.2","6,474.6",1.52M,-0.97%
1132,"Mar 24, 2020","6,744.6","6,468.8","6,814.2","6,380.8",1.73M,4.26%
1133,"Mar 23, 2020","6,468.9","5,822.0","6,564.7","5,710.8",1.88M,11.11%
1134,"Mar 22, 2020","5,822.1","6,186.9","6,394.4","5,771.2",1.48M,-5.89%
1135,"Mar 21, 2020","6,186.2","6,205.6","6,438.3","5,887.0",1.64M,-0.31%
1136,"Mar 20, 2020","6,205.3","6,171.6","6,858.1","5,748.2",2.22M,0.54%
1137,"Mar 19, 2020","6,172.0","5,359.2","6,379.5","5,256.0",2.18M,15.12%
1138,"Mar 18, 2020","5,361.4","5,260.7","5,373.1","5,020.9",1.80M,1.91%
1139,"Mar 17, 2020","5,261.1","5,030.2","5,432.8","4,946.5",1.89M,4.59%
1140,"Mar 16, 2020","5,030.0","5,366.4","5,369.3","4,477.7",2.55M,-6.27%
1141,"Mar 15, 2020","5,366.3","5,182.9","5,863.3","5,120.6",1.61M,3.54%
1142,"Mar 14, 2020","5,182.7","5,589.4","5,634.9","5,072.2",1.69M,-7.19%
1143,"Mar 13, 2020","5,584.3","4,815.2","5,934.3","3,869.5",4.17M,15.71%
1144,"Mar 12, 2020","4,826.0","7,935.2","7,963.1","4,546.6",3.22M,-39.18%
1145,"Mar 11, 2020","7,935.1","7,892.1","7,976.5","7,606.0",1.10M,0.56%
1146,"Mar 10, 2020","7,891.2","7,933.0","8,145.5","7,740.2",1.20M,-0.53%
1147,"Mar 09, 2020","7,933.0","8,035.8","8,158.8","7,648.7",1.54M,-1.26%
1148,"Mar 08, 2020","8,034.1","8,887.8","8,888.0","8,015.3",1.11M,-9.61%
1149,"Mar 07, 2020","8,887.8","9,134.2","9,180.8","8,848.7",750.65K,-2.70%
1150,"Mar 06, 2020","9,134.8","9,060.6","9,165.2","9,004.9",1.04M,0.82%
1151,"Mar 05, 2020","9,060.3","8,757.9","9,147.3","8,751.5",950.76K,3.45%
1152,"Mar 04, 2020","8,757.9","8,761.3","8,840.3","8,679.7",759.69K,-0.04%
1153,"Mar 03, 2020","8,761.4","8,906.1","8,911.7","8,669.3",1.01M,-1.61%
1154,"Mar 02, 2020","8,904.8","8,537.5","8,961.8","8,503.1",1.02M,4.27%
1155,"Mar 01, 2020","8,540.0","8,543.8","8,737.2","8,437.2",784.05K,-0.04%
1156,"Feb 29, 2020","8,543.7","8,697.1","8,793.7","8,539.8",683.44K,-1.77%
1157,"Feb 28, 2020","8,697.5","8,820.1","8,898.7","8,451.9",1.08M,-1.37%
1158,"Feb 27, 2020","8,818.6","8,800.1","8,968.3","8,538.5",1.13M,0.21%
1159,"Feb 26, 2020","8,800.3","9,317.1","9,368.1","8,672.0",1.32M,-5.55%
1160,"Feb 25, 2020","9,317.2","9,662.6","9,672.3","9,269.8",937.97K,-3.57%
1161,"Feb 24, 2020","9,662.7","9,943.2","9,981.0","9,507.0",980.00K,-2.82%
1162,"Feb 23, 2020","9,942.7","9,655.6","9,965.6","9,653.4",775.88K,2.97%
1163,"Feb 22, 2020","9,655.7","9,684.5","9,706.5","9,569.8",589.88K,-0.30%
1164,"Feb 21, 2020","9,684.5","9,602.2","9,747.1","9,574.5",716.61K,0.85%
1165,"Feb 20, 2020","9,602.4","9,611.9","9,681.4","9,448.9",870.80K,-0.07%
1166,"Feb 19, 2020","9,609.4","10,158.6","10,230.9","9,424.3",905.95K,-5.40%
1167,"Feb 18, 2020","10,158.4","9,701.5","10,230.1","9,601.6",945.91K,4.71%
1168,"Feb 17, 2020","9,701.4","9,931.7","9,951.5","9,468.9",961.88K,-2.32%
1169,"Feb 16, 2020","9,932.3","9,907.4","10,056.4","9,654.9",808.91K,0.25%
1170,"Feb 15, 2020","9,907.7","10,336.0","10,369.8","9,831.7",808.81K,-4.12%
1171,"Feb 14, 2020","10,333.0","10,235.5","10,372.4","10,125.2",732.51K,0.96%
1172,"Feb 13, 2020","10,235.1","10,321.9","10,482.6","10,116.9",940.30K,-0.80%
1173,"Feb 12, 2020","10,317.7","10,229.3","10,435.6","10,229.3",803.25K,0.86%
